Date,Close,High,Low,Open,Volume,RSI_daily,momentum_3d,log_ret,Weekly_volatility,range_ratio
2013-06-10,385.1077880859375,385.8857717461545,371.6873770390609,379.27282159978694,87404500,,0.03773589715608883,0.06575139756618377,0.036312596544094966,0.10492294383388455
2013-06-11,393.4712219238281,405.5301459888205,382.38479221372506,385.107764536146,172001500,,0.08239689275449535,0.021484667413301378,0.036312596544094966,0.10492294383388455
2013-06-12,388.9977416992187,396.5831857910846,379.2727981567383,382.1902812194824,145961500,,0.07874860646481818,-0.011434393370317665,0.036312596544094966,0.10492294383388455
2013-06-13,375.3828125,384.7187640314893,372.46532950129534,379.66178162913246,133963000,,-0.025252606898116925,-0.03562719959339947,0.036312596544094966,0.10492294383388455
2013-06-14,374.0213317871094,387.44174190427094,373.24331850261586,384.3297778008136,110637000,,-0.049431544298515595,-0.0036335059558086674,0.036312596544094966,0.10492294383388455
2013-06-17,379.2727661132813,381.0232439317669,365.07434380520135,369.7423341181129,67229000,,-0.02500008237440343,0.01394281307834708,0.03850660282274163,0.08923067254597769
2013-06-18,395.9997253417969,398.5281869996103,380.6342962558301,381.6067906405809,149983000,,0.05492236766113767,0.04315787194265132,0.03850660282274163,0.08923067254597769
2013-06-19,391.9152526855469,401.25120508714025,386.27479690030015,399.6952080738455,101537500,,0.04784197952811575,-0.010367893384050366,0.03850660282274163,0.08923067254597769
2013-06-20,391.5262451171875,398.7226976265193,386.8582542648998,389.97024816642494,94257000,,0.03230782723863257,-0.000993073768546051,0.03850660282274163,0.08923067254597769
2013-06-21,389.3867492675781,391.5262488047993,374.6048522915431,378.6893109378195,90894000,54.9844159481563,-0.016699446113279337,-0.005479486749862741,0.03850660282274163,0.08923067254597769
2013-06-24,382.3848571777344,392.3042834759294,380.2453573622258,391.7207808282291,52718500,46.45802179849897,-0.024317490688373966,-0.01814548280790258,0.02162944109880736,0.0978434383723621
2013-06-25,383.7462768554687,388.9977404154427,378.6892943587991,385.10776301128834,77970500,56.33528968634222,-0.01987087292038414,0.0035540158864916724,0.02162944109880736,0.0978434383723621
2013-06-26,389.1922912597656,396.7777361082113,387.6362942021375,388.9977804982464,105506000,63.14741913756108,-0.0004993955448618914,0.014091946637062635,0.02162944109880736,0.0978434383723621
2013-06-27,395.8052062988281,396.77770066319874,386.2747733992655,393.0822339498596,69509500,67.3704549848728,0.03509644503222553,0.0168486434584705,0.02162944109880736,0.0978434383723621
2013-06-28,404.1686706542969,408.0586481780568,398.1391936211996,398.72269618539826,86328500,61.187224589909654,0.05321848062260126,0.02091010550656388,0.02162944109880736,0.0978434383723621
2013-07-01,414.86614990234375,415.83864437952775,406.5026914629258,408.2531696505866,79270000,62.22225863937983,0.0659670276599651,0.026123645399652357,0.0156838436741883,0.07497522535608407
2013-07-02,425.1745910644531,425.1745910644531,418.5616109096207,421.86808614794904,77906500,69.37504269905774,0.0742016130617833,0.024543949221966815,0.0156838436741883,0.07497522535608407
2013-07-03,421.28460693359375,425.7580576538575,420.1176017242009,424.59108212263993,53566500,77.44191460496384,0.04234849834250731,-0.009191255822477203,0.0156838436741883,0.07497522535608407
2013-07-04,424.2020568847656,426.730518509112,419.9230579059609,420.3120793972508,48963000,79.4520906172981,0.02250341943930456,0.006901259724657222,0.0156838436741883,0.07497522535608407
2013-07-05,426.9249877929687,427.5084902950624,424.5910074627642,426.1470042422906,37247500,78.82356111827738,0.004116889309244254,0.006398434205439605,0.0156838436741883,0.07497522535608407
2013-07-08,418.5615539550781,433.34347965148345,417.9780514210831,428.0920162018719,54608500,65.18325316991225,-0.006463689709282128,-0.019784363736464358,0.014644231541199692,0.05145287383834633
2013-07-09,428.48101806640625,430.23149603135016,423.22955449340213,423.424035557189,55554500,72.8155606020388,0.010087082587633578,0.023422477051224768,0.014644231541199692,0.05145287383834633
2013-07-10,425.3690185546875,429.4535066556302,421.8680329936183,428.2865015758831,42649500,70.4225502552819,-0.0036445963173177276,-0.007289367354633076,0.014644231541199692,0.05145287383834633
2013-07-11,425.5635681152344,427.5085569734592,420.8955770485898,421.4790796416923,38595000,72.35581256935265,0.016728756126769717,0.00045726198992593814,0.014644231541199692,0.05145287383834633
2013-07-12,423.8130187988281,427.119523276286,423.03503520305674,425.17453460868575,36704500,77.37781488607354,-0.010894296528334624,-0.004121968563656402,0.014644231541199692,0.05145287383834633
2013-07-16,426.73052978515625,431.59300177303714,425.1745624915734,427.1195512867257,59975500,77.83370615993871,0.003200776669384231,0.006860371661919993,0.0158087271272066,0.03589281661154507
