Date,Close,High,Low,Open,Volume,RSI_daily,momentum_3d,log_ret,Weekly_volatility,range_ratio
2013-06-10,710.5726928710938,711.4675988401654,674.7755692308689,674.7755692308689,407700,,0.006337006228523956,0.07178578380578735,0.05323139951626267,0.15108867132390702
2013-06-11,685.5145874023438,699.8334741130639,681.9349148845098,697.1486582748807,630000,,-0.011613037783029467,-0.03590147585717638,0.05323139951626267,0.15108867132390702
2013-06-12,678.3553466796875,686.4096976967817,662.2466446454994,668.5111344188106,626400,,0.025710753173133316,-0.010498517931346932,0.05323139951626267,0.15108867132390702
2013-06-13,640.768310546875,671.1958510763224,640.768310546875,666.7212228843147,443700,,-0.09823679269487784,-0.057003319212678,0.05323139951626267,0.15108867132390702
2013-06-14,634.50390625,658.666960715768,633.6090001556502,651.5075644813887,4200300,,-0.07441224751415021,-0.009824498019125452,0.05323139951626267,0.15108867132390702
2013-06-17,656.876953125,660.456675025157,626.4494152933635,627.3443703483274,281700,,-0.03166245192850137,0.03465327142762959,0.048874186547577476,0.11538443629970324
2013-06-18,648.8225708007812,666.7211302416124,647.0327099407135,660.4566418112985,306000,,0.012569691917242665,-0.012337424255525102,0.048874186547577476,0.11538443629970324
2013-06-19,662.2466430664062,672.0908553038101,652.4024308290022,671.195900104124,342900,,0.04372350830804095,0.02047876842695681,0.048874186547577476,0.11538443629970324
2013-06-20,648.8225708007812,655.0870592310952,647.0327099407135,650.6124316608491,469800,,-0.012261630257997536,-0.020478768426956694,0.048874186547577476,0.11538443629970324
2013-06-21,656.876953125,661.3515809202717,621.079832443128,621.9747874980918,545400,42.73744538677044,0.012413844225976911,0.01233742425552517,0.048874186547577476,0.11538443629970324
2013-06-24,659.561767578125,673.8806059852125,657.7719066322579,671.1957899864873,234000,34.294880832857345,-0.004054192673366264,0.004078910978973133,0.022933945166505123,0.08131263349403889
2013-06-25,654.1923217773438,660.4568118202069,641.6633416916176,652.4024604565459,256500,39.33825400737725,0.008276147005698453,-0.008174247741443468,0.022933945166505123,0.08131263349403889
2013-06-26,635.3987426757812,656.8769765220501,631.8190206481195,654.1922095812292,297000,38.35127910035191,-0.032697463881232514,-0.029148635181229662,0.022933945166505123,0.08131263349403889
2013-06-27,644.3480834960938,644.3480834960938,630.9241487033061,636.2937324523926,407700,46.245112030403135,-0.02306635228099263,0.013986339366912053,0.022933945166505123,0.08131263349403889
2013-06-28,672.9857788085938,675.6705953174696,657.7720316176832,660.4567989667007,680400,40.86958816597665,0.028727724868722104,0.04348511597054266,0.022933945166505123,0.08131263349403889
2013-07-01,679.2500610351562,686.4095039898704,674.7754337683816,686.4095039898704,332100,48.325349327450844,0.06901385762066359,0.009265139783886754,0.026936395375868068,0.06666675697573196
