Price,Close,High,Low,Open,Volume
Ticker,7733.T,7733.T,7733.T,7733.T,7733.T
Date,,,,,
2013-06-03,708.7158813476562,721.5591675005792,696.8066523694913,705.2131669423136,9960400
2013-06-04,755.4185791015625,758.9212927604569,697.2735323639153,700.5427317788833,11030400
2013-06-05,711.0508422851562,757.7536890690747,711.0508422851562,747.245548542693,9218000
2013-06-06,685.5978393554688,728.5644614404164,680.2270115948503,706.3806076465576,12906800
2013-06-07,706.380615234375,722.7266129422779,666.4496779764979,667.1502207354081,11492000
2013-06-10,747.2455444335938,747.2455444335938,716.8886941909791,723.894121170044,6104400
2013-06-11,774.0997924804688,798.6187904323388,720.3915112525629,763.5916505010958,18057200
2013-06-12,746.0780029296875,788.110566475022,737.9050044625392,768.2618559119474,17076000
2013-06-13,693.3037719726562,727.3968506887248,675.7902041390594,721.5589947441925,20976800
2013-06-14,697.9740600585938,720.3914269925599,695.4054034307434,700.542716686444,16262400
2013-06-17,702.8778686523438,708.7157247042735,683.0291580757826,686.7653859490176,7535200
2013-06-18,701.7102661132812,714.5535488541233,692.3696968472143,699.3751237967645,7383600
2013-06-19,701.7102661132812,714.5535488541233,693.0702395421692,709.8832642210898,8005600
2013-06-20,693.7708129882812,708.7157244764165,692.6032417782707,694.0043272302834,7010800
2013-06-21,712.2184448242188,715.7211584872887,672.5210233094263,682.0951073218174,8632400
2013-06-24,689.8010864257812,723.894166526717,686.5318869640477,722.7265952903836,7762400
2013-06-25,696.3394165039062,713.3859548690253,673.2215083101146,696.572930728086,11988400
2013-06-26,683.9632568359375,707.548196726832,682.0951427851736,702.8779115999222,10820400
2013-06-27,691.9027709960938,694.4714279252051,671.5870298294856,685.3643715401738,10261600
2013-06-28,704.0455322265625,711.0509604079214,696.5730754997797,700.3093038631712,8934800
2013-07-01,709.8834228515625,711.0509942707263,693.53742298327,702.87799433658,5955600
2013-07-02,747.2455444335938,747.2455444335938,712.218409538269,714.5535518646241,8420800
2013-07-03,740.240234375,748.4132338081624,736.7375203322161,747.2456624605678,6137600
2013-07-04,728.5645751953125,742.575432410607,726.2294323260968,735.5700038029597,3762000
2013-07-05,729.7320556640625,729.7320556640625,720.3914853515624,729.7320556640625,4377200
2013-07-08,722.7266845703125,742.5753980399334,721.5591131897465,739.0726838982356,3700000
2013-07-09,683.7298583984375,690.0347443877673,667.8508862771623,672.5211721951844,32234000
2013-07-10,693.3037719726562,702.8778557216892,687.2324017903427,695.4054001126879,16931600
2013-07-11,715.7211303710938,730.8995556481317,694.9383634533034,700.0756766239932,15267600
2013-07-12,701.7102661132812,744.9103989688409,700.3091807233712,725.0616892784486,17089600
2013-07-16,696.5729370117188,713.3859613043248,691.2021098071363,706.380534515739,20954000
2013-07-17,683.2626953125,694.70489355936,678.3588960638457,689.100551560898,13432400
2013-07-18,694.9384155273438,705.2130426386351,683.2627029008763,685.3643311736404,84974400
2013-07-19,715.7211303710938,744.9104097500127,698.2075627437424,705.2129897946829,48576400
2013-07-22,709.8834228515625,732.0672798156738,705.2131371749075,729.7321369773464,11096000
2013-07-23,711.0508422851562,714.5535557939502,702.8778440979706,702.8778440979706,12044000
2013-07-24,698.2075805664062,711.0508638209723,692.1362103006114,711.0508638209723,11831200
2013-07-25,698.2075805664062,707.5481502060906,690.5016106136666,701.7102941812878,22517600
2013-07-26,700.5428466796875,707.5482751464845,692.6033610839844,700.5428466796875,28741600
2013-07-29,661.0787963867188,694.0043033773678,656.6420259411703,688.8669902298906,16538800
2013-07-30,704.0455322265625,707.5482463172419,665.749191501801,666.2162200472249,14664800
2013-07-31,700.3092041015625,704.0454319327146,693.3037769181524,700.3092041015625,9500800
2013-08-01,709.8834228515625,711.0509942707263,694.471480118601,700.5428514982525,7267600
2013-08-02,734.40234375,734.40234375,706.3806327007154,719.2239169316375,11111600
2013-08-05,719.223876953125,733.2347316989651,714.553592037845,723.894161868405,4922000
2013-08-06,732.0671997070312,732.0671997070312,704.0454887134606,712.218487753252,9607200
2013-08-07,697.9740600585938,711.0508574367407,693.5372895195795,706.380572658831,14024400
2013-08-08,682.5621948242188,702.8779358265134,671.3535101332976,698.2076505386295,8749200
2013-08-09,668.0843505859375,695.1720068837245,659.6778365624863,679.5265502289682,15682000
2013-08-12,656.175048828125,672.2875322335132,650.804221026329,660.144791116409,7449600
2013-08-13,644.2658081054688,667.3837185811634,631.4225245078607,666.6831758394757,18717200
2013-08-14,660.61181640625,664.5815586752165,643.5652760748056,653.8399031238954,12261200
2013-08-15,664.8151245117188,671.3535240502956,652.9058967807396,653.8399538576791,10575600
2013-08-16,671.1199951171875,675.5567661357076,652.9058825148421,653.8399395713727,8393600
2013-08-19,674.1556396484375,674.3891538984024,657.3426136509704,669.0183261492115,6168000
2013-08-20,663.6473999023438,687.2323356483454,657.5760303043631,674.1555395911564,10483600
2013-08-21,665.982666015625,673.9221508138477,652.9058675244346,663.1804949103699,6840000
2013-08-22,656.4085083007812,665.0485349130647,597.7964358769121,664.3479922147715,16438000
2013-08-23,676.49072265625,681.3945214742622,666.4496107907966,671.3534096088086,12981200
2013-08-26,686.5318603515625,688.3999742572811,670.4193779147402,679.526433205118,8341200
2013-08-27,687.6995239257812,693.5373806653889,684.8973526907696,688.8670952737027,7468400
2013-08-28,681.1610717773438,683.4962142928644,666.9167024326684,667.8507594388766,7593200
2013-08-29,674.1556396484375,693.0702938955881,664.348041149915,687.6994661463972,9208000
2013-08-30,662.7135009765625,680.4605855693105,655.2410443059318,677.6584143178239,10731600
2013-09-02,665.5155639648438,671.820448255037,658.9771654416803,662.9469074021724,7858800
2013-09-03,672.5210571289062,673.2215998967489,664.3480581707424,670.4194288253784,9154400
2013-09-04,653.372802734375,671.8204265428152,630.4884086428922,670.4193411902754,27098000
2013-09-05,667.850830078125,672.5211156031469,657.3426876468259,658.2767447518303,10580800
2013-09-06,666.6831665039062,680.6940211414665,663.647481332435,672.053994114971,7368400
2013-09-09,665.5155639648438,683.2626456705729,661.5458220043516,676.9577613803797,5222800
