Date,Close,High,Low,Open,Volume,RSI_month_end,momentum_3m
2013-06-28,704.0454711914062,711.05089876545,696.5730151124261,700.3092431519161,8934800,39.524359538295684,
2013-07-31,700.3092651367188,704.0454932935002,693.3038373427536,700.3092651367188,9500800,51.78998737411545,
2013-08-30,662.7135009765625,680.4605855693105,655.2410443059318,677.6584143178239,10731600,52.71316965585992,
2013-09-30,696.5730590820312,711.050943648939,696.5730590820312,701.7103729606114,4173200,59.221926112507965,-0.010613536220508535
2013-10-31,733.2347412109375,747.245596138535,730.8995987230046,747.245596138535,4289200,57.65770729841892,0.04701562254469227
2013-11-29,804.4566040039062,813.7971741519922,796.283605124331,812.6296028834814,4300000,81.56029683500566,0.21388292651119034
2013-12-30,777.6024780273438,779.9376206040025,771.764621585697,775.2673354506851,3704000,47.86322953304167,0.11632580084578059
2014-01-31,712.2185668945312,729.7321382116099,702.8779955254226,728.5645667904713,7504000,38.03196444162676,-0.028662272987362902
2014-02-28,824.3053588867188,828.9756442061903,802.1215036192292,804.4566462789649,11049600,69.81131098451074,0.024673493615469333
2014-03-31,768.2619018554688,791.6133274437808,763.5916167378062,784.6078997672872,6529600,39.63133118787636,-0.012012019554735187
2014-04-30,728.5643920898438,733.2346766545222,718.0562518193171,732.0671055133527,6707600,57.01849066166552,0.022950574381379596
2014-05-30,764.7592163085938,770.5970729216365,762.4240736633767,763.5916449859852,4413600,57.25807369559306,-0.07223796610827105
2014-06-30,814.9647216796875,824.3052915556724,810.294436741695,823.1377203211742,5169600,63.70970631769189,0.06079023274670314
2014-07-31,875.6784057617188,887.3541178385417,874.5108345540365,886.1865466308594,6597600,62.26407743433424,0.20192314539266354
2014-08-29,867.5054321289062,873.3432883343498,861.6675759234628,873.3432883343498,3631200,70.40818013887119,0.1343510658377638
2014-09-30,918.8785400390624,923.5488248677236,911.8731127960709,923.5488248677236,5610400,53.6082157540835,0.12750713692882654
2014-10-31,914.2083129882812,921.2137406740152,881.5163171215228,888.5217448072567,13278000,62.10044016269788,0.044000065518398745
2014-11-28,1008.7816772460938,1009.9492486317953,978.4248212178549,978.4248212178549,7989200,53.17918271688799,0.16285344147123992
2014-12-30,997.1060180664062,1016.9547327117562,995.9384466166797,1016.9547327117562,4031600,40.31414515323403,0.08513364347807961
2015-01-30,962.07861328125,977.2570380053473,959.7434710160043,974.9218957401016,3996000,43.53739803195766,0.05236257383888221
2015-02-27,1012.2842407226562,1029.797808901249,1008.7815270869377,1028.6302376893427,7110000,63.8157627749351,0.003472072853389019
2015-03-31,1044.984130859375,1075.4092007388194,1042.6437408686486,1075.4092007388194,6508400,52.29534488890678,0.04801707333570637
2015-04-30,1015.7290649414062,1046.1541290986372,1013.38867539085,1046.1541290986372,8978000,47.05879259040761,0.05576514322169257
2015-05-29,993.4955444335938,999.3465193713652,979.4532045829422,984.1339845331594,10210800,66.32652137976258,-0.018560692277150848
2015-06-30,989.9850463867188,993.4956316575937,980.6234856643857,992.325436567302,4270800,58.66666063951968,-0.05263150209508549
2015-07-31,1111.68505859375,1118.7062273848685,1105.8340846011513,1111.68505859375,4118000,73.43741595614806,0.09447006782057477
2015-08-31,1036.79296875,1053.1757018905191,1028.6016021797404,1039.1333591986456,11513200,30.252094763015762,0.04358089430697021
2015-09-30,869.454833984375,875.3058086410666,857.7528846709918,867.1144441216983,6765200,38.338635520213934,-0.121749528280512
2015-10-30,960.7301025390624,967.7512725941591,946.6877624288691,958.3897125206969,4618800,69.9248998992129,-0.13578931810565242
2015-11-30,1149.13134765625,1160.8332962067211,1144.4505682360616,1149.13134765625,4258400,58.33322467075238,0.10835179470949696
2015-12-30,1123.387451171875,1140.9403800964355,1115.1960843404133,1115.1960843404133,4016800,51.39670208953136,0.29205958407732924
2016-01-29,1085.9410400390625,1092.9622105565563,1042.64382184785,1062.5371383140828,12106800,54.512612266894024,0.13032894167580134
2016-02-29,964.2406616210938,997.0061209965678,961.9002716657028,975.9426113980488,5627600,41.17646938505015,-0.16089604239955368
2016-03-31,1028.0374755859375,1055.0601749441964,1022.1629757254464,1024.512775669643,11101200,52.81995349862143,-0.084877194850692
2016-04-28,1020.9882202148438,1079.7332271316932,1009.2392188314739,1076.2085267166822,5419200,56.03113233729634,-0.05981247363289843
2016-05-31,1103.2314453125,1110.2808475189697,1091.4824416350505,1104.4063456802448,8624400,82.82220066342175,0.14414532514915224
2016-06-30,891.7492065429688,910.5476087889338,891.7492065429688,899.9735075255784,6429200,25.112110234936438,-0.13257130433429998
2016-07-29,841.228515625,855.3273175628492,823.6050132026886,848.2779165939246,8338000,56.76854082357887,-0.17606442565225422
2016-08-31,795.4074096679688,797.757209991951,783.6584080480578,787.1831085340311,4705200,48.59153821755201,-0.27902036055302737
2016-09-30,822.43017578125,824.7799762834821,816.5556745256696,822.43017578125,5032800,53.140123654462165,-0.07773377341197407
2016-10-31,881.1751098632812,884.6998103027344,874.125708984375,877.6504094238281,3982000,44.44438672288746,0.04748602014353076
2016-11-30,944.6196899414062,954.0188908363456,939.9200894939365,950.4941905007433,4077200,90.68318371853725,0.18759226838950882
2016-12-30,949.3193359375,952.8440364422185,936.3954340868657,937.5703342551052,3944000,42.0731516099696,0.15428563286325714
2017-01-31,915.2472534179688,929.346055781275,915.2472534179688,923.4715547965641,5490400,38.505755019370504,0.03866671127373755
2017-02-28,934.045654296875,937.5703548791273,928.1711533264544,934.045654296875,6705200,49.46235598122682,-0.01119396065647027
2017-03-31,1012.2450561523438,1033.530583034052,1012.2450561523438,1018.1577025083739,6337600,59.1520054622249,0.06628509273194294
2017-04-28,1014.6103515625,1016.9754106570513,1008.6977038261218,1012.2452924679487,3330000,63.964022611648176,0.10856421341168976
