Date,momentum_3m,RSI_month_end,actual,predicted
2024-09-30,-0.2156972965215099,49.891835433083294,True,True
2024-10-31,-0.0768258070542011,64.56241268328932,False,True
2024-11-29,-0.0616090156164178,40.79424083205925,True,True
2024-12-30,0.2373647945628088,85.80200429546382,False,True
2025-01-31,0.1084808045589798,54.32742569756769,False,True
2025-02-28,0.0538898468868864,27.863771531282723,False,True
2025-03-31,-0.1535041992847813,36.44241133910664,True,True
2025-04-30,-0.0657106890188753,69.85253959584927,True,True
2025-05-30,0.0482814968789988,51.392632524708,False,True
2025-06-06,0.0137614678899082,48.55233853006681,False,True
