Date,Close,High,Low,Open,Volume,RSI_month_end,momentum_3m
2013-06-28,368.3340148925781,375.05467400647734,367.6836310877671,369.8516035679888,33957000,41.99289147603315,
2013-07-31,387.845458984375,395.65006323244245,387.195075297036,388.71266369834024,19286400,44.255337756405254,
2013-08-30,399.3356018066406,408.00737145851616,398.90199943035174,405.40583659332634,18002100,36.607342042768806,
2013-09-30,436.9610290527344,439.8212841925636,434.32078114305017,438.28115300757645,19321500,72.80336727199189,0.1863173407434846
2013-10-31,436.0810241699219,440.92146595601054,435.86097662033245,440.2614038812261,11072400,52.4017911601293,0.1243680029459624
2013-11-29,443.34173583984375,443.56174311675665,437.4011767802443,440.4814398050032,24613800,62.82053447826705,0.11019837408464017
2013-12-30,443.7817077636719,444.4417698179991,437.62114201894804,438.28120407327526,26905200,57.487908786214994,0.015609352453521241
2014-01-31,418.6994018554687,423.31983681131413,417.37927758237004,423.31983681131413,22769400,34.57626178278301,-0.039858699074418635
2014-02-28,428.38031005859375,431.9006278884234,425.3000067781215,430.580503666363,23360100,48.5815819114558,-0.03374693734373513
2014-03-31,430.1999816894531,431.0980890039722,424.5866979137355,424.5866979137355,19742400,48.37913753520115,-0.030604519827237775
2014-04-30,410.4413146972656,414.9319337450669,409.7677238957314,414.4828595064708,12232800,49.51925715853993,-0.019723188334177966
2014-05-30,451.0814208984375,455.34748322042134,450.63234655985485,455.34748322042134,18861000,68.18193519024774,0.052992890445265006
2014-06-30,473.0852355957031,476.0041563316137,470.3908725242274,474.8814913475928,13942800,71.7948405185446,0.09968678691671218
2014-07-31,490.8230285644531,493.74190744630283,490.03715916396357,491.8334144596366,13864500,71.875138042699,0.19584216059359338
2014-08-29,483.076904296875,487.2306870096878,481.05613180543475,485.8835053487276,12199200,68.97595244528502,0.0709306167713819
2014-09-30,510.8006591796875,516.2589029406705,504.09154012808256,510.57320459424983,38953200,62.973889273479244,0.07972225879442973
2014-10-31,492.0379638671875,498.0647610213451,478.7334942234666,479.87060061898524,26161500,60.74658425257329,0.0024753021599002167
2014-11-28,510.5732116699219,510.8006662585117,502.72698615477356,508.41268457998825,17987400,51.54636845850106,0.056919109832145987
2014-12-30,504.2053527832031,510.4596053658782,504.09162547123015,506.5933348329206,12198300,50.122293347209066,-0.012911702986202145
2015-01-30,470.3186950683594,481.0077705164238,469.97755480558175,479.87062242613234,16377300,45.79315471012535,-0.04414144922502494
2015-02-27,543.6636962890625,545.48312438526,540.7071620704422,541.2757151316536,21078000,88.69927310452405,0.0648104598181174
2015-03-31,557.1510620117188,572.8033269065494,557.1510620117188,570.1562691214239,15338400,53.78843340092923,0.105008225192883
2015-04-30,596.2816772460938,598.238194467652,590.8724577822305,594.3251600245355,21120300,79.24174790065408,0.2678247399020064
2015-05-29,641.5120849609375,645.0798913734545,641.5120849609375,641.9724593149784,18719700,73.00314806405922,0.17997962589698036
2015-06-30,619.6449584960938,623.7882012545681,617.6884412425624,619.1846262877598,14286000,40.277831201259026,0.11216688030482569
2015-07-31,616.7677612304688,619.8751934330994,611.243437314681,611.243437314681,14018100,57.62314337919312,0.034356386865666
2015-08-31,519.05615234375,528.9538828386495,515.8336168152366,522.7390199854539,20259600,36.82434260385667,-0.19088640025330783
2015-09-30,455.0291137695313,457.59131727581956,445.59544162626,452.00099304276995,20227200,40.16073800980102,-0.2656615574281319
2015-10-30,515.358154296875,519.4344192664704,508.9525585011103,515.9404656780171,15269400,41.50112795002313,-0.1644210565274663
2015-11-30,482.6315612792969,492.99694467060147,480.88458415431245,491.4828836120121,23060100,45.27286838029345,-0.07017466395491367
2015-12-30,472.3824462890625,481.58320341941476,472.3824462890625,477.5068964796064,12818400,53.48184972650876,0.03813675212070167
2016-01-29,443.8484802246094,447.22595367869013,422.30240975154123,432.78426804088554,28365900,47.47474212771107,-0.13875723800243212
2016-02-29,420.9049072265625,435.34659556053833,420.9049072265625,434.6478048774556,21778200,46.65956434288005,-0.1278960163506866
2016-03-31,449.635009765625,458.2455584673745,449.635009765625,455.2967309513223,18738600,37.440821570347865,-0.04815470325397697
2016-04-28,439.4910888671875,467.7996936251384,438.3115492704386,460.9584330767993,23522100,56.719172207479495,-0.009817294756122252
2016-05-31,464.0252685546875,464.0252685546875,452.937716309037,456.8301498085678,49357500,72.54600143649087,0.10244680113675741
2016-06-30,421.7982482910156,429.9369728805235,421.7982482910156,426.87022149167495,17007000,36.57316107322524,-0.06190968423281684
2016-07-29,419.55706787109375,424.27518271681987,412.0081359525315,424.1572158071393,27369300,53.97651413085354,-0.0453570538767345
2016-08-31,508.4933471679687,514.2730354266495,507.0779168348638,508.0215226584319,14593200,63.1720940519585,0.09583115753973304
2016-09-30,546.6190795898438,549.3701018587248,538.0071380845469,540.1601234608712,24745800,61.97675141769991,0.2959254378237939
2016-10-31,548.0545654296875,559.0587015656675,545.7819544809887,556.7860906169687,24945300,37.61995616054096,0.30626941457716983
2016-11-30,591.2338256835938,597.6927832752103,589.3200896730026,597.3339522978983,18752400,70.03314734155956,0.16271693420660172
2016-12-30,595.6594848632812,597.6928460139512,591.473137622744,597.2144338623901,13308000,31.550241036298587,0.08971586815124533
2017-01-31,609.8929443359375,616.8303567831151,607.1419218598202,611.2086869223178,16910400,47.12215590735171,0.1128325221737132
2017-02-28,606.3046875,614.438218327869,606.3046875,611.9264016492109,14407500,41.65258306456887,0.025490527032990817
2017-03-31,587.3591918945312,600.1782974263871,587.3591918945312,598.4690982586369,14271300,41.576559898647204,-0.013934627383051068
2017-04-28,586.8709716796875,590.2893705793548,581.6212269780209,583.3304264278545,14182500,37.31995479014805,-0.037747563519228367
2017-05-31,541.57666015625,546.2159851952774,540.5999813262137,544.5067413558501,14178900,29.371792140462986,-0.10675824990013782
2017-06-30,575.2725830078125,580.5223266270565,572.5867050989352,572.9529652419176,17487000,62.80610961045555,-0.020577883267193453
2017-07-31,585.1616821289062,589.4347474862743,581.9874420513008,584.7954219388173,12159000,55.457336766566684,-0.0029125474478471913
2017-08-31,621.0552368164062,623.8632616668815,620.3227163701083,621.9098589069205,12968700,46.58235730395669,0.14675406550427406
2017-09-29,650.2494506835938,651.8654557366059,648.1362483239251,650.3737727715336,12187200,80.09868514388509,0.13033276726619714
2017-10-31,658.4536743164062,663.3016437123158,658.329397757185,662.5558022667913,11528400,64.25044024658663,0.12525083994025832
2017-11-30,699.3507690429688,705.5661000638494,697.2375209882764,705.0688571940591,18210000,33.45934832952008,0.1260685484722961
2017-12-29,773.9347534179688,790.0947116234726,773.6862003068719,779.1556433823417,12432000,75.35121312207349,0.1902120833848413
2018-01-31,758.2723388671875,770.2057594224185,757.2778530123312,758.2723388671875,14778600,22.305704423373925,0.1515955767949979
2018-02-28,749.8192138671875,760.2609935819546,748.8247738304395,751.0622980550326,12580800,51.3265344466072,0.07216470912483963
2018-03-30,727.2010498046875,727.8362553391676,720.5947354511754,724.5331214249009,10721700,44.865609780830965,-0.06038455232419626
2018-04-30,769.1256103515625,769.1256103515625,769.1256103515625,769.1256103515625,0,74.130235539782,0.014313157592678483
2018-05-31,770.1417846679688,777.0021702188628,762.7732534262458,770.6499768837648,51474000,28.100212261475207,0.027103294267384337
2018-06-29,782.0840454101562,782.8463105616282,771.1582604140501,779.7972499557407,11820000,23.2674538903357,0.07547155717144416
2018-07-31,791.9934692382812,800.8865313956279,789.7066738506827,798.3457096649246,15794700,46.99455452725066,0.029732281150105067
2018-08-31,805.71435546875,809.271562224587,803.1734403288917,805.71435546875,10153500,54.65395997656337,0.04618963872492343
2018-09-28,905.1785278320312,921.2085073322198,903.1101708690977,904.9199477054224,18288300,87.36754511707747,0.15739290827409635
2018-10-31,822.1844482421875,837.4387822302305,807.4471798302993,832.7849079948974,22060200,20.322020469930635,0.03812023732082426
2018-11-30,791.6758422851562,798.3981217786826,791.1587292959117,795.812604174123,17506200,41.71689627588659,-0.01742368506693215
