Date,momentum_3d,RSI_daily,Weekly_volatility,range_ratio,actual,predicted
2023-06-06,0.0348284621524876,46.61796341909867,0.0124856042627295,0.0371638806831319,1,0
2023-06-07,0.0165841315880015,45.69890124928845,0.0124856042627295,0.0371638806831319,1,0
2023-06-08,-0.0014764380103429,44.27084986125362,0.0124856042627295,0.0371638806831319,1,0
2023-06-09,0.0007263234774301,43.78283401328121,0.0124856042627295,0.0371638806831319,2,0
2023-06-12,0.0026784634311411,45.45454545454546,0.0132441986407396,0.0324881558086605,1,2
2023-06-13,0.0128141156465479,47.98460376205219,0.0132441986407396,0.0324881558086605,2,2
2023-06-14,-0.0082263140033677,48.07699818620106,0.0132441986407396,0.0324881558086605,1,2
2023-06-15,-0.008984816982033,50.30186430939805,0.0132441986407396,0.0324881558086605,0,2
2023-06-16,-0.0065692158854649,51.428590376257226,0.0132441986407396,0.0324881558086605,1,2
2023-06-19,-0.0021957466846781,58.4650015587464,0.0018816473710585,0.0257521798250517,0,2
2023-06-20,-0.0046559107014283,63.017041248657144,0.0018816473710585,0.0257521798250517,0,2
2023-06-21,0.00783729543868,64.48601678668908,0.0018816473710585,0.0257521798250517,0,2
2023-06-22,0.0114913145770703,62.09477117562448,0.0018816473710585,0.0257521798250517,0,2
2023-06-23,0.0142787630211926,57.106612067827925,0.0018816473710585,0.0257521798250517,0,2
2023-06-26,0.0041311982162763,50.29407161656359,0.0078626269445739,0.0294404047624663,0,0
2023-06-27,0.0118444226823335,60.64701831371893,0.0078626269445739,0.0294404047624663,0,2
2023-06-28,0.0691746162166382,82.07033355807798,0.0078626269445739,0.0294404047624663,2,1
2023-06-29,0.0358179924854773,62.43658834469549,0.0078626269445739,0.0294404047624663,2,2
2023-06-30,0.0182751715780835,62.17357500896565,0.0078626269445739,0.0294404047624663,2,2
2023-07-03,-0.0283768049309397,64.09624935753601,0.0291193369592461,0.0883207292053938,2,2
2023-07-04,-0.0087616601799574,61.397918775862856,0.0291193369592461,0.0883207292053938,2,2
2023-07-05,-0.0105572341582643,60.72265706016931,0.0291193369592461,0.0883207292053938,2,2
2023-07-06,-0.0245326674847418,56.7946759528698,0.0291193369592461,0.0883207292053938,2,0
2023-07-07,-0.0206246112228806,54.71014130158997,0.0291193369592461,0.0883207292053938,2,2
2023-07-10,-0.010669782254,58.131004700942576,0.005574635568707,0.0511626779011855,2,0
2023-07-11,-0.0239521965949861,47.237533879671965,0.005574635568707,0.0511626779011855,1,0
2023-07-12,-0.0192540115334611,45.584030088239544,0.005574635568707,0.0511626779011855,1,0
2023-07-13,-0.0227680798296306,46.90908124108227,0.005574635568707,0.0511626779011855,0,0
2023-07-14,-0.0030673109893702,44.967442987727225,0.005574635568707,0.0511626779011855,0,0
2023-07-18,-0.0092023316826551,38.77550895092923,0.0110603052449136,0.0426939055577293,1,2
2023-07-19,-0.003678675358095,13.369083852402255,0.0110603052449136,0.0426939055577293,2,2
2023-07-20,0.006769206280518,24.324407401877693,0.0110603052449136,0.0426939055577293,2,1
2023-07-21,0.022291024475046,32.69235175630271,0.0110603052449136,0.0426939055577293,2,1
2023-07-24,0.030153773426061,38.953522422630265,0.0068807329262357,0.0384376386129497,2,0
2023-07-25,-0.0036676309963978,33.33333333333333,0.0068807329262357,0.0384376386129497,1,0
2023-07-26,-0.0260447999215862,31.45545027239538,0.0068807329262357,0.0384376386129497,1,0
2023-07-27,-0.039426480508199,34.18370730445682,0.0068807329262357,0.0384376386129497,1,0
2023-07-28,-0.0147237306922481,35.26320695260745,0.0068807329262357,0.0384376386129497,2,0
2023-07-31,0.0130596270303329,40.291258307187285,0.0152835662284276,0.060204531481732,2,0
2023-08-01,0.0093283338909189,47.97693398574341,0.0152835662284276,0.060204531481732,1,2
2023-08-02,-0.0018681721575375,43.00518745380372,0.0152835662284276,0.060204531481732,0,0
2023-08-03,-0.0227132502154878,40.39407368752156,0.0152835662284276,0.060204531481732,0,0
2023-08-04,-0.0234133847917912,40.19605500626809,0.0152835662284276,0.060204531481732,0,0
2023-08-07,-0.0018713646843087,46.41148250966503,0.0100217621348005,0.0412306920704945,0,1
2023-08-08,0.0163316089292893,48.38706296010111,0.0100217621348005,0.0412306920704945,1,1
2023-08-09,0.027760151991568,48.38706296010111,0.0100217621348005,0.0412306920704945,1,1
2023-08-10,0.0225000022848209,46.41148250966503,0.0100217621348005,0.0412306920704945,1,1
2023-08-14,0.0148331295519432,41.66663845890863,0.0030234210111541,0.0398734005649526,2,0
2023-08-15,0.0067525852062311,53.33337666051421,0.0030234210111541,0.0398734005649526,1,1
2023-08-16,-0.0042788035160792,57.55394169773012,0.0030234210111541,0.0398734005649526,1,1
2023-08-17,-0.0060901843619565,58.450680857831664,0.0030234210111541,0.0398734005649526,0,1
2023-08-18,-0.0103657814093183,55.704680422308826,0.0030234210111541,0.0398734005649526,0,1
2023-08-21,-0.0073664837903844,45.45453426470136,0.0045114623128873,0.02732241868603,0,1
2023-08-22,0.0012255402183274,53.846145106166375,0.0045114623128873,0.02732241868603,0,1
2023-08-23,0.0123229605538324,65.15165688936594,0.0045114623128873,0.02732241868603,0,1
2023-08-24,0.024118818005494,73.88061149264735,0.0045114623128873,0.02732241868603,0,1
2023-08-25,0.0104039431790836,74.99996922800449,0.0045114623128873,0.02732241868603,0,0
2023-08-28,0.013389991983983,74.80912148753771,0.0064422560487266,0.0289765314576288,0,1
2023-08-29,0.0054347095567079,70.79643472847084,0.0064422560487266,0.0289765314576288,1,1
