Date,Close,High,Low,Open,Volume,RSI_month_end,momentum_3m
2013-06-28,2680.267822265625,2689.5260876275097,2652.493026179971,2684.8969549465673,16521000,57.80344529983657,
2013-07-31,2888.5791015625,3059.8570290589946,2879.3208352113384,2920.9830337915664,40615800,60.90912861170624,
2013-08-30,2865.43310546875,2930.24096245835,2833.0291769739497,2888.5787686793215,15133200,57.24635548735861,
2013-09-30,3152.822265625,3185.3255879510307,3129.605606820692,3185.3255879510307,11571400,64.06607189471806,0.17630866566159997
2013-10-31,3389.63232421875,3468.5689673854877,3389.63232421875,3463.9256354345034,13185200,56.02092136594497,0.1734601009836354
2013-11-29,3849.322265625,3881.825589942702,3826.10560539807,3872.53892585193,18959800,72.3077595090913,0.34336490294555233
2013-12-30,4271.8662109375,4318.299539317255,4248.6495467476225,4304.369540803329,19527200,59.74024333452146,0.35493404037181464
2014-01-31,3511.752197265625,3647.3374996061725,3470.890873272583,3614.369840475423,26691600,10.125944047954462,0.03602746887157493
2014-02-28,3560.507080078125,3671.947051285578,3521.5030901555165,3668.232385578663,31774200,56.152874855689696,-0.0750301392341286
2014-03-31,3630.918701171875,3650.0042994729065,3590.419992581881,3626.2636771960138,22054000,47.05969521241924,-0.15003922831772465
2014-04-30,3533.163330078125,3600.1956778424533,3533.163330078125,3583.437590901371,21314400,58.40885857697316,0.006096994209663142
2014-05-30,3419.114990234375,3440.0625973903375,3367.9097282975767,3416.787478328157,21575200,57.19872749269113,-0.03971122277354033
2014-06-30,3511.285400390625,3561.094168499043,3486.148265083573,3536.8880382033635,15539000,49.35181289234,-0.032948493377898735
2014-07-31,3524.784423828125,3572.731174442797,3524.3189213949727,3551.7835649509498,12752200,55.5843669329846,-0.0023715026641054626
2014-08-29,3494.06103515625,3496.8540495728416,3377.2199320621626,3380.47844888152,24292200,78.05689270978972,0.021919720493734474
2014-09-30,3588.262451171875,3610.6628410348285,3561.195313420806,3600.8626704697863,23557800,51.6336849215931,0.021922755345574085
2014-10-31,3704.93115234375,3733.3983144917497,3620.4630154783745,3654.0636003088002,46740200,68.8200671527488,0.051108580512840174
2014-11-28,3716.1318359375,3743.1989772767406,3710.531737729381,3725.465332951031,11652600,56.178223802383314,0.06355664613377865
2014-12-30,3364.725341796875,3439.393310546875,3364.2586669921875,3420.2596435546875,11743400,36.26063218589541,-0.06229675571863369
2015-01-30,3249.45654296875,3292.390623387122,3225.6561288237826,3231.7229010568135,29478800,42.94906016855865,-0.12293740170768508
2015-02-27,3437.993408203125,3466.927247121083,3423.059813922889,3465.5272226573106,14235800,67.68201210238175,-0.07484622182792033
2015-03-31,3266.775146484375,3288.7720564965193,3259.286836693007,3273.3274175518222,16498000,60.85784690140475,-0.029110903673400967
2015-04-30,3512.4853515625,3592.5166633702534,3481.5960733209113,3592.5166633702534,17507000,67.19441557875516,0.08094547660989582
2015-05-29,3485.340087890625,3524.1856938117908,3432.9219208644736,3444.1543852272202,19994200,53.60990537425209,0.013771602811840644
2015-06-30,3373.951904296875,3380.5041759933874,3324.3418471661403,3369.7397296348317,13708800,50.044672855098014,0.03280812207961148
2015-07-31,3220.440673828125,3265.8385441029873,3208.740191798521,3249.925888542726,9314400,45.98134540831052,-0.08314473898217434
