Date,momentum_3d,RSI_daily,Weekly_volatility,range_ratio,actual,predicted
2023-06-06,0.0452444915308849,83.87094943497499,0.0099529797897051,0.0420828044570896,1,2
2023-06-07,0.0109125094026858,68.45343766119794,0.0099529797897051,0.0420828044570896,0,2
2023-06-08,-0.0205110563573776,62.20474279090181,0.0099529797897051,0.0420828044570896,0,2
2023-06-09,-0.01698860536599,63.38984080179918,0.0099529797897051,0.0420828044570896,1,0
2023-06-12,0.0093712732514967,69.80158813685972,0.0166311806984997,0.0369930630009732,1,2
2023-06-13,0.0266841513504638,71.77814617717911,0.0166311806984997,0.0369930630009732,2,2
2023-06-14,0.0198863133880919,71.1906947337952,0.0166311806984997,0.0369930630009732,2,2
2023-06-15,0.0012928538956833,61.86373227948683,0.0166311806984997,0.0369930630009732,2,2
2023-06-16,-0.0145688572538985,58.168290986127765,0.0166311806984997,0.0369930630009732,2,2
2023-06-19,-0.0215877123694677,55.143348059927135,0.0089777261846698,0.0365998648658771,2,0
2023-06-20,-0.0147887611285257,58.76016228141976,0.0089777261846698,0.0365998648658771,2,0
2023-06-21,-0.0183322316417776,53.29394023684793,0.0089777261846698,0.0365998648658771,2,0
2023-06-22,-0.0289441891730209,43.522420355193375,0.0089777261846698,0.0365998648658771,1,0
2023-06-23,-0.0326423630953267,30.455321365023792,0.0089777261846698,0.0365998648658771,0,0
2023-06-26,-0.025180746540412,25.367237755319195,0.0045780212913872,0.0493506830346667,0,0
2023-06-27,-0.0174688703473154,28.618746925269733,0.0045780212913872,0.0493506830346667,0,0
2023-06-28,0.0061575805463831,40.250204900276565,0.0045780212913872,0.0493506830346667,0,0
2023-06-29,0.014954783536019,37.0328947644001,0.0045780212913872,0.0493506830346667,1,0
2023-06-30,0.0239958931183286,34.3641987491289,0.0045780212913872,0.0493506830346667,2,0
2023-07-03,0.029253451907325,41.23079040251213,0.0084885158384198,0.0323097497846793,2,0
