Date,momentum_3d,RSI_daily,Weekly_volatility,range_ratio,actual,predicted
2023-06-06,0.005602265431412,63.26264476399123,0.0143403010233873,0.05784051779893,1,0
2023-06-07,-0.0121737345277229,54.03559974057588,0.0143403010233873,0.05784051779893,0,0
2023-06-08,-0.015996701084974,62.62548909276734,0.0143403010233873,0.05784051779893,0,0
2023-06-09,-0.0014442880104329,66.51793135174208,0.0143403010233873,0.05784051779893,0,0
2023-06-12,0.0036552855030906,64.31653802306238,0.0086923508486435,0.0343111052479062,0,1
2023-06-13,0.0037515797959912,62.50946803742735,0.0086923508486435,0.0343111052479062,0,0
2023-06-14,0.0209732045174788,77.03862581192429,0.0086923508486435,0.0343111052479062,1,2
2023-06-15,0.0300728536529109,80.79762054938213,0.0086923508486435,0.0343111052479062,0,2
2023-06-16,0.0234635064190227,74.49153242007117,0.0086923508486435,0.0343111052479062,0,1
2023-06-19,0.0027321208479118,74.31740136794022,0.012903798856866,0.0525773069277323,0,0
2023-06-20,-0.00697038805374,70.41232323285348,0.012903798856866,0.0525773069277323,0,1
2023-06-21,0.0101440385351849,65.17604617693779,0.012903798856866,0.0525773069277323,0,0
2023-06-22,0.0429913243179296,73.36247183480383,0.012903798856866,0.0525773069277323,0,0
2023-06-23,0.0345879865213605,64.12163795861167,0.012903798856866,0.0525773069277323,0,0
2023-06-26,0.0107450968627225,62.1887038811895,0.0206384205329437,0.0649598475806818,0,2
2023-06-27,-0.0145138094404424,69.96071017506152,0.0206384205329437,0.0649598475806818,0,2
2023-06-28,0.0167158264797067,72.38265610358629,0.0206384205329437,0.0649598475806818,0,0
2023-06-29,0.0596124803560764,75.89281937863176,0.0206384205329437,0.0649598475806818,1,0
2023-06-30,0.0456552778856116,78.10810668492134,0.0206384205329437,0.0649598475806818,1,0
2023-07-03,0.0498064471392665,80.07869402546417,0.0158954359125818,0.0809144985220647,2,2
2023-07-04,0.0417253265002428,80.12757596113761,0.0158954359125818,0.0809144985220647,2,2
2023-07-05,0.0291080436330994,74.43574227087537,0.0158954359125818,0.0809144985220647,2,2
2023-07-06,-0.009212279944756,69.20767754724339,0.0158954359125818,0.0809144985220647,2,2
2023-07-07,-0.0481548450515979,63.51460912736379,0.0158954359125818,0.0809144985220647,1,1
2023-07-10,-0.0346715936166922,65.69034973662079,0.0207294658291251,0.0574230079593189,0,0
2023-07-11,-0.0218502320860645,62.10162979893711,0.0207294658291251,0.0574230079593189,0,0
2023-07-12,0.0113474246085414,58.49053077937071,0.0207294658291251,0.0574230079593189,1,0
2023-07-13,0.003780851200704,61.0837788292655,0.0207294658291251,0.0574230079593189,0,2
2023-07-14,0.0057033442395606,63.10432115841672,0.0207294658291251,0.0574230079593189,1,2
2023-07-18,0.012622777874633,65.39379016230619,0.009597778752976,0.0338344699099972,2,0
2023-07-19,0.0216571066858874,63.01019765748117,0.009597778752976,0.0338344699099972,2,0
2023-07-20,0.0122874441340301,51.267631606581425,0.009597778752976,0.0338344699099972,1,0
2023-07-21,-0.0078484771781054,52.646276037634,0.009597778752976,0.0338344699099972,0,1
2023-07-24,-0.0294929869869918,40.99726440236562,0.0149251718793111,0.0377892985917303,0,2
2023-07-25,0.0,38.43928856467342,0.0149251718793111,0.0377892985917303,0,1
2023-07-26,-0.0055840975192265,41.432986637144054,0.0149251718793111,0.0377892985917303,0,1
2023-07-27,0.0246913907662174,51.16283585747867,0.0149251718793111,0.0377892985917303,0,2
2023-07-28,0.0606909924159606,70.71244581652881,0.0149251718793111,0.0377892985917303,1,1
2023-07-31,0.0725316809919882,72.11059409126604,0.0265866717324013,0.0957396532075607,2,2
2023-08-01,0.0500461956178266,69.66016578555197,0.0265866717324013,0.0957396532075607,1,0
2023-08-02,-0.007042385574955,65.11628453353447,0.0265866717324013,0.0957396532075607,2,0
2023-08-03,-0.018760863789725,66.49075061286166,0.0265866717324013,0.0957396532075607,1,0
2023-08-04,0.0101501788072226,71.04625769934552,0.0265866717324013,0.0957396532075607,2,1
2023-08-07,0.004875921029056,63.1853826632613,0.0115744257146896,0.0369244816344293,2,0
2023-08-08,0.004446273074145,61.498694394286254,0.0115744257146896,0.0369244816344293,2,0
2023-08-09,-0.0432504023224616,55.60745394544772,0.0115744257146896,0.0369244816344293,1,2
2023-08-10,-0.0105866488087298,59.91559389268296,0.0115744257146896,0.0369244816344293,2,0
2023-08-14,-0.0172643153244488,62.5550062126515,0.0226335909684722,0.0543859076313341,2,0
2023-08-15,0.0242009545154435,61.45121176812941,0.0226335909684722,0.0543859076313341,1,1
2023-08-16,-0.0294248520951289,53.98408003245679,0.0226335909684722,0.0543859076313341,0,0
2023-08-17,-0.0099098637354243,53.984032407134315,0.0226335909684722,0.0543859076313341,0,0
2023-08-18,-0.0240750053334006,39.546558619678784,0.0226335909684722,0.0543859076313341,0,0
2023-08-21,0.0045934442646027,36.14776268151952,0.0165431297212714,0.0515555113232834,0,1
2023-08-22,0.0268425599166817,48.93616498608678,0.0165431297212714,0.0515555113232834,0,2
2023-08-23,0.0315213051938219,50.241550440714256,0.0165431297212714,0.0515555113232834,0,2
2023-08-24,0.043438427177219,53.82827116323027,0.0165431297212714,0.0515555113232834,0,2
2023-08-25,0.0070891904922989,47.999994804422215,0.0165431297212714,0.0515555113232834,0,2
2023-08-28,0.0234721394034771,55.28847024499785,0.0144693063455832,0.0495639468088838,0,2
2023-08-29,0.0127082201354151,56.37257929471241,0.0144693063455832,0.0495639468088838,0,2
2023-08-30,0.0272766681649954,69.97246913960157,0.0144693063455832,0.0495639468088838,0,2
2023-08-31,0.0069235401376366,63.207623466749446,0.0144693063455832,0.0495639468088838,0,2
2023-09-01,0.0237992757890685,71.85643040699881,0.0144693063455832,0.0495639468088838,0,2
2023-09-04,0.040256939684458,74.86641119305067,0.0093280721216309,0.0411739495762392,0,1
2023-09-05,0.0464115519983603,91.08300226521742,0.0093280721216309,0.0411739495762392,0,1
2023-09-06,0.0397293688251736,91.19516841596194,0.0093280721216309,0.0411739495762392,0,1
2023-09-07,0.0111157348689485,92.65203375650697,0.0093280721216309,0.0411739495762392,0,0
2023-09-08,-0.004517485519594,84.54824031240248,0.0093280721216309,0.0411739495762392,0,0
2023-09-11,0.0276422709280685,85.94177762434461,0.0146487535414852,0.0398155638001938,0,2
2023-09-12,0.0399022909832398,86.81605076689941,0.0146487535414852,0.0398155638001938,0,1
2023-09-13,0.0866337970629551,88.42807342342803,0.0146487535414852,0.0398155638001938,1,1
2023-09-14,0.043908287358221,90.30845095889534,0.0146487535414852,0.0398155638001938,1,2
2023-09-15,0.0113545953297982,78.81356818408224,0.0146487535414852,0.0398155638001938,1,1
2023-09-19,0.005694620969914,81.41265771442643,0.0248854511682622,0.0846153304597728,2,2
2023-09-20,-0.0140204804994055,73.79680828255447,0.0248854511682622,0.0846153304597728,1,0
2023-09-21,0.0205189141784176,76.32024761751343,0.0248854511682622,0.0846153304597728,1,0
2023-09-22,0.0049076539454766,75.78396368891183,0.0248854511682622,0.0846153304597728,2,0
2023-09-25,-0.0026901392842202,64.35986610168578,0.0182121251448761,0.0409898619795719,1,0
2023-09-26,-0.0060698184336771,65.49412343186358,0.0182121251448761,0.0409898619795719,2,2
2023-09-27,-0.0135237246316717,64.35986610168578,0.0182121251448761,0.0409898619795719,2,0
2023-09-28,0.0158607264898869,65.42033548570717,0.0182121251448761,0.0409898619795719,2,2
2023-09-29,-0.0163210549799216,62.53837723493457,0.0182121251448761,0.0409898619795719,2,2
2023-10-02,-0.0034816898922768,58.126733806167245,0.016304874627869,0.0369824171947474,2,2
2023-10-03,-0.0173411674879692,53.33064901728867,0.016304874627869,0.0369824171947474,2,1
2023-10-04,-0.0488766435766776,34.930442990760724,0.016304874627869,0.0369824171947474,0,2
2023-10-05,-0.0256211357394453,43.62768480473186,0.016304874627869,0.0369824171947474,2,0
2023-10-06,-0.0282352238012083,45.143129745336715,0.016304874627869,0.0369824171947474,1,0
2023-10-10,0.0443430760977592,43.18287242396925,0.035328288758449,0.0841856215551068,2,2
2023-10-11,-0.0011951736623703,45.53964709194245,0.035328288758449,0.0841856215551068,1,2
2023-10-12,0.0193703416088977,44.21538781530083,0.035328288758449,0.0841856215551068,2,2
2023-10-13,-0.0178570721854113,38.27997911249537,0.035328288758449,0.0841856215551068,1,2
2023-10-16,-0.0135619858829106,42.679070323126126,0.016143949299928,0.0295054193247877,2,1
2023-10-17,-0.0182104919913459,40.806015816811225,0.016143949299928,0.0295054193247877,2,1
2023-10-18,0.0153533977155833,43.639527118915154,0.016143949299928,0.0295054193247877,2,1
2023-10-19,0.0016174759371758,40.033745184119034,0.016143949299928,0.0295054193247877,1,1
2023-10-20,-0.0040321732448641,43.807744703298695,0.016143949299928,0.0295054193247877,0,0
2023-10-23,-0.0262633482449091,37.71424786020041,0.0099844917610592,0.0357286504693128,1,0
2023-10-24,-0.0185709352366469,38.44656935256178,0.0099844917610592,0.0357286504693128,0,0
2023-10-25,0.002833968947991,57.547198829460584,0.0099844917610592,0.0357286504693128,0,0
2023-10-26,0.0024519931653943,41.88033440795585,0.0099844917610592,0.0357286504693128,0,0
2023-10-27,0.0320854979318103,54.13331460298713,0.0099844917610592,0.0357286504693128,0,0
2023-10-30,-0.0068631200984073,42.14659545668156,0.0161026555727019,0.0613321853027048,0,0
2023-10-31,0.0248674655688823,50.82741530728898,0.0161026555727019,0.0613321853027048,2,0
2023-11-01,0.0302910930439175,56.210584912628654,0.0161026555727019,0.0613321853027048,2,0
2023-11-02,0.0520324410509296,63.23186638654858,0.0161026555727019,0.0613321853027048,2,1
2023-11-06,0.0099443065127364,56.96201643859265,0.0215808175491311,0.0772325275671766,2,0
2023-11-07,-0.0251451314163577,54.11522601264621,0.0215808175491311,0.0772325275671766,0,0
2023-11-08,-0.0668470429021668,41.21863552893224,0.0215808175491311,0.0772325275671766,0,0
2023-11-09,-0.037022418009019,47.10143584735563,0.0215808175491311,0.0772325275671766,0,0
2023-11-10,-0.0123016942152324,51.61285700826606,0.0215808175491311,0.0772325275671766,0,0
2023-11-13,0.0376811741527309,55.060026932068894,0.024491827981996,0.1005392615132751,0,1
2023-11-14,0.0503068204602197,60.8903224914654,0.024491827981996,0.1005392615132751,2,1
2023-11-15,0.0116513714056101,53.23853135030208,0.024491827981996,0.1005392615132751,1,1
2023-11-16,0.0087789708794217,56.05815611743923,0.024491827981996,0.1005392615132751,1,0
2023-11-17,-0.0155763937870084,51.68740762408464,0.024491827981996,0.1005392615132751,0,0
2023-11-20,0.0135027401353198,58.55014708811169,0.0157924819209235,0.0523162771843525,0,2
2023-11-21,-0.007120285576164,49.61977056914332,0.0157924819209235,0.0523162771843525,1,2
2023-11-22,0.000395520842785,44.09280469580324,0.0157924819209235,0.0523162771843525,1,2
