Date,momentum_3d,RSI_daily,Weekly_volatility,range_ratio,actual,predicted
2023-06-06,0.0621834542425152,79.67531146211235,0.0365529983797646,0.1662188514187094,0,1
2023-06-07,0.0048568130286983,77.43486312969196,0.0365529983797646,0.1662188514187094,0,1
2023-06-08,-0.0182663350448978,74.0327976912373,0.0365529983797646,0.1662188514187094,0,1
2023-06-09,-0.0296003897852048,72.81228294331015,0.0365529983797646,0.1662188514187094,0,0
2023-06-12,-0.0008334931088083,76.23950671840252,0.011631566220515,0.0543689111234427,0,0
2023-06-13,0.0673206375723605,85.85337107072255,0.011631566220515,0.0543689111234427,0,0
2023-06-14,0.1201491505195846,87.88621282067115,0.011631566220515,0.0543689111234427,0,0
2023-06-15,0.0829024650188954,82.61903222507355,0.011631566220515,0.0543689111234427,0,0
2023-06-16,0.05213951171588,80.021878550265,0.011631566220515,0.0543689111234427,1,2
2023-06-19,-0.0157337520176695,75.8298732341202,0.027740858818786,0.1239933743328171,0,0
2023-06-20,0.0306531971209,79.25889687980465,0.027740858818786,0.1239933743328171,2,1
2023-06-21,0.0448863056211457,79.21889796619902,0.027740858818786,0.1239933743328171,2,1
2023-06-22,0.0431908535016243,70.62686301908062,0.027740858818786,0.1239933743328171,1,0
2023-06-23,-0.0098641317842516,64.4327180148463,0.027740858818786,0.1239933743328171,0,0
2023-06-26,-0.0454087035987894,63.30545668612106,0.029832686267193,0.0774096876717891,0,0
2023-06-27,-0.0396346202991648,62.59723537317995,0.029832686267193,0.0774096876717891,0,0
2023-06-28,0.0037736383385438,67.57140045925948,0.029832686267193,0.0774096876717891,0,0
2023-06-29,0.0173664050282298,69.20954570609086,0.029832686267193,0.0774096876717891,0,0
2023-06-30,0.0391225144832483,68.36637001911731,0.029832686267193,0.0774096876717891,1,0
2023-07-03,0.0276691949935949,64.0557804634881,0.013715767473127,0.061937593514965,1,2
2023-07-04,0.017069887882902,57.64854069931833,0.013715767473127,0.061937593514965,2,2
2023-07-05,0.0245090578062054,64.41004171047652,0.013715767473127,0.061937593514965,1,2
2023-07-06,-0.0039507538906816,55.46876054713642,0.013715767473127,0.061937593514965,0,2
2023-07-07,-0.0186807002677595,57.33512660793338,0.013715767473127,0.061937593514965,0,2
2023-07-10,-0.0247874498464174,52.82735657130346,0.0137417266501358,0.0487661238078176,0,2
2023-07-11,-0.0082268215867771,41.651715989129144,0.0137417266501358,0.0487661238078176,0,2
