Date,Close,High,Low,Open,Volume,RSI_daily,momentum_3d,log_ret,Weekly_volatility,range_ratio
2013-06-10,843.5958862304688,843.5958862304688,810.9862973509717,812.4041055631237,85132500,,0.03839479493666009,0.08228616744786335,0.02462420728052297,0.10490660268011139
2013-06-11,846.4314575195312,856.3561144753717,830.8355680174964,843.595841246434,94835000,,0.05851054451196491,0.0033556545228195767,0.02462420728052297,0.10490660268011139
2013-06-12,830.8355102539062,835.0889343678341,815.2396218361708,822.3286620260506,85567000,,0.06934298656354199,-0.018597393340287635,0.02462420728052297,0.10490660268011139
2013-06-13,792.5546264648438,813.8217452429701,781.2121631165096,809.5683214873449,109927000,,-0.060504396238462266,-0.04717040066053477,0.02462420728052297,0.10490660268011139
2013-06-14,792.5546264648438,816.6573610800536,792.5546264648438,805.3148977317196,112278500,,-0.0636517352658107,0.0,0.02462420728052297,0.10490660268011139
2013-06-17,808.1505737304688,810.9861897786458,781.2122212727865,786.8834533691405,66110500,,-0.027303763793756097,0.01948696211713348,0.0481512931044269,0.09249577992565104
2013-06-18,822.3287963867188,825.1644129259834,809.5685219600283,815.2397550385574,53825000,,0.03756734101052617,0.017391915897312205,0.0481512931044269,0.09249577992565104
2013-06-19,832.2532348632812,837.9244664466767,825.1641953840369,835.088850654979,48004000,,0.050089428630946786,0.011996452652928223,0.0481512931044269,0.09249577992565104
2013-06-20,823.7466430664062,836.506918088089,820.9110263949212,832.2534930808614,59259500,,0.0192984696700087,-0.010273752712999408,0.0481512931044269,0.09249577992565104
2013-06-21,828.0,832.2534246575342,798.2260273972602,799.6438356164383,75078500,50.82871706127063,0.006896515892670152,0.005150143761785613,0.0481512931044269,0.09249577992565104
2013-06-24,815.2396240234375,840.7601687754756,812.4040079398777,837.9245526919158,51409000,44.943801746433834,-0.020442829330232226,-0.015531067152313751,0.011993400813957895,0.07207197575583728
2013-06-25,803.8972778320312,820.9109768337673,796.8082365813078,813.8219355830439,70101500,48.19283482366878,-0.024096444460745214,-0.014010590106989036,0.011993400813957895,0.07207197575583728
2013-06-26,808.1505737304688,818.0752298990885,803.897149658203,815.2396138509114,54861000,51.87497275804788,-0.023972737040496628,0.005276897660275982,0.011993400813957895,0.07207197575583728
2013-06-27,836.506591796875,836.506591796875,813.8216672735699,816.6572828389831,56867500,62.80486076257714,0.026086769026852474,0.034486005821043476,0.011993400813957895,0.07207197575583728
2013-06-28,849.2670288085938,857.7738771772941,845.0136046242435,846.4314126856935,79373000,51.58727989465967,0.056437249170586457,0.015139257817424775,0.011993400813957895,0.07207197575583728
2013-07-01,859.1917724609375,862.0273888716997,845.0136904071267,860.6095806663186,47096000,53.435130558457445,0.06315803068091586,0.01161848947043042,0.0209475954627098,0.07275791167609082
2013-07-02,883.29443359375,883.29443359375,866.2807366384932,870.5341608773074,57981500,63.5036828925939,0.05593242450889879,0.02766644400631232,0.0209475954627098,0.07275791167609082
2013-07-03,883.29443359375,891.8012820713784,877.6232012753311,888.965665912169,63519000,79.09102258393887,0.040066791281055725,0.0,0.0209475954627098,0.07275791167609082
2013-07-04,876.2054443359375,884.7122933100729,874.7876361735816,879.0410606606494,31572000,75.65229663142756,0.019801949250827455,-0.008058002964212333,0.0209475954627098,0.07275791167609082
2013-07-05,894.636962890625,896.0547710727021,879.0410728877773,883.2944974340086,60870000,76.06849148234969,0.012841164696042684,0.02081741899314329,0.0209475954627098,0.07275791167609082
2013-07-08,886.1301879882812,908.8151208007812,884.7123796875001,907.3973125,58061500,69.91160826330542,0.0032104293729031674,-0.009554129081084927,0.014637237647029847,0.05930805537402617
2013-07-09,908.81494140625,911.6505574480792,893.2190531761896,898.8902852598479,54866000,72.13126034105501,0.037216725005659645,0.025277609790381968,0.014637237647029847,0.05930805537402617
2013-07-10,905.979248046875,913.0682875464591,896.0545927474569,904.561440146958,53343000,74.5762495444279,0.012678086896390273,-0.0031250878845409105,0.014637237647029847,0.05930805537402617
2013-07-11,904.5615844726562,905.9793925987888,891.801311337462,893.2191194635947,48196500,73.27591229715442,0.020799874255744033,-0.0015660114795292492,0.014637237647029847,0.05930805537402617
2013-07-12,908.81494140625,917.3217895317376,900.3080932807626,901.7259013016773,48619500,80.00011740672036,0.0,0.004691099364070044,0.014637237647029847,0.05930805537402617
2013-07-16,915.9041137695312,918.73973022083,911.6506890925828,915.9041137695312,53866500,86.91598110025363,0.010954848848969245,0.007770191264294248,0.013369913514804618,0.03593730044713746
2013-07-17,921.5753173828124,921.5753173828124,910.2328519381008,910.2328519381008,37533000,87.03713816388687,0.018808816560649033,0.006172827325287794,0.013369913514804618,0.03593730044713746
2013-07-18,918.7398071289062,922.9932321619104,913.0685737515672,920.157615473241,167737500,82.22242099185948,0.010920667421355335,-0.003081551045212097,0.013369913514804618,0.03593730044713746
2013-07-19,917.3217163085938,927.2463716627826,907.397060954405,925.8285637550412,60345500,79.26828243926158,0.0015477630439153511,-0.0015447097868881885,0.013369913514804618,0.03593730044713746
2013-07-22,920.1576538085938,921.5754622119968,911.6508033881752,920.1576538085938,31681000,77.92211277361923,-0.0015383046263052202,0.0030867718004267625,0.0054363364153809535,0.021671821766019828
2013-07-23,918.7398071289062,920.157615473241,911.6507654072326,913.0685737515672,27995000,70.49185071224674,0.0,-0.001542062013538566,0.0054363364153809535,0.021671821766019828
2013-07-24,911.6506958007812,915.9041205090276,908.815079328617,913.0685040368631,29174500,65.15152206936995,-0.006182150064683256,-0.0077460484667592954,0.0054363364153809535,0.021671821766019828
2013-07-25,904.5615844726562,911.6506251033196,898.8903519681255,910.232816977187,32153000,65.1514370786847,-0.01694934479041099,-0.0078065184416808405,0.0054363364153809535,0.021671821766019828
2013-07-26,871.9519653320312,891.80127836398,871.9519653320312,890.3834702902693,57365500,39.47369464478805,-0.05092610708040246,-0.036716052512295545,0.0054363364153809535,0.021671821766019828
2013-07-29,836.506591796875,856.3559007547669,836.506591796875,852.1024774066473,63020500,31.578923518704187,-0.08242642094174102,-0.04149993615602971,0.015542961612964036,0.05392934208020826
2013-07-30,860.609619140625,869.1164687532176,835.089070302847,835.089070302847,59746500,32.29187125959285,-0.04858924598003411,0.028406596983915285,0.015542961612964036,0.05392934208020826
2013-07-31,846.4314575195312,866.2807714312121,846.4314575195312,853.5204982022744,55333000,29.807899670222696,-0.029268249659580747,-0.01661177092127009,0.015542961612964036,0.05392934208020826
2013-08-01,881.8764038085938,884.7120192549237,850.6846338989651,854.9380570684599,52050500,43.7499663681956,0.05423724386231221,0.0410226877812121,0.015542961612964036,0.05392934208020826
2013-08-02,911.6506958007812,911.6506958007812,893.2191887317141,897.4726134399604,68875500,50.68496018441338,0.059308048068442476,0.03320499326614861,0.015542961612964036,0.05392934208020826
2013-08-05,901.7259521484376,921.57526556051,897.4725278458505,913.068416955336,66175000,46.621624569622384,0.06532660635150189,-0.010946256269893609,0.03603509057859885,0.08985025572387456
2013-08-06,904.5615844726562,904.5615844726562,884.7122707067986,897.4725438419928,53625500,45.89043054850775,0.025723764198805066,0.003139737828212831,0.03603509057859885,0.08985025572387456
2013-08-07,883.29443359375,898.8903224694021,879.0410093549358,883.29443359375,57807000,42.1383811268189,-0.031104305999704707,-0.023791797374157906,0.03603509057859885,0.08985025572387456
2013-08-08,873.3696899414062,896.0546169528715,870.5340740649732,879.0409216942726,66827500,40.606120534283974,-0.0314466519894101,-0.01129965497700278,0.03603509057859885,0.08985025572387456
2013-08-09,874.7875366210938,887.5478086301534,871.9519206190805,879.0409606241137,46793500,40.24389219541824,-0.03291544584984807,0.0016221046585893763,0.03603509057859885,0.08985025572387456
2013-08-12,877.6232299804688,883.2944624843813,863.4451487206874,869.1163812245999,40905000,41.21213275503643,-0.006420513248575066,0.0032363369233713232,0.01101478669045915,0.055900730490422386
2013-08-13,897.4724731445312,898.8902811589776,884.7122010145142,886.1300090289606,48758000,47.12641943469524,0.027597457847136964,0.022365070794628558,0.01101478669045915,0.055900730490422386
2013-08-14,908.81494140625,910.2327494271648,896.0546692180188,905.9793253644208,48334500,50.847441138064305,0.038897907618332894,0.012559039338641555,0.01101478669045915,0.055900730490422386
2013-08-15,894.636962890625,908.8150447113956,893.219154708548,901.7260038010104,40673500,54.878047179922255,0.01938614695800034,-0.015723480709297008,0.01101478669045915,0.055900730490422386
2013-08-16,891.8010864257812,898.8901252685936,879.0408165087192,880.4586242772817,40742000,63.82972227437943,-0.006319287653334671,-0.0031748974984703157,0.01101478669045915,0.055900730490422386
2013-08-19,896.0546875,897.4724955498418,887.5478392009494,891.8012633504748,26761000,59.84244148247781,-0.01404054150617895,0.004758335836706489,0.014590254435011963,0.05383352761174847
2013-08-20,873.3696899414062,893.2190010764383,871.9518820031898,888.9655772617886,54615000,57.14279703177001,-0.02377195871776072,-0.025642509344170002,0.014590254435011963,0.05383352761174847
2013-08-21,854.938232421875,864.8628885196414,853.5204244079083,863.4450805056747,63043000,42.14885677193678,-0.04133528716773338,-0.02132971337874898,0.014590254435011963,0.05383352761174847
2013-08-22,857.77392578125,864.862966490186,850.684885072314,853.5205013558884,44813500,31.372617705611546,-0.04272145690745022,0.0033113514573002234,0.014590254435011963,0.05383352761174847
