Price,Close,High,Low,Open,Volume
Ticker,6758.T,6758.T,6758.T,6758.T,6758.T
Date,,,,,
2013-06-03,376.9388122558594,393.082224241328,372.0763405541021,391.1372355606251,128709500
2013-06-04,390.7482604980469,391.5262738696497,360.6009323660189,369.54789323131035,154568500
2013-06-05,371.10382080078125,388.0252152284952,370.3258075748748,386.6637291808713,110062000
2013-06-06,363.51837158203125,374.2158092973504,356.127438357621,357.2944137560254,127103500
2013-06-07,360.6009216308594,370.32586590006457,352.04298254522865,353.9879713990697,140000500
2013-06-10,385.1077880859375,385.8857717461545,371.6873770390609,379.27282159978694,87404500
2013-06-11,393.4712219238281,405.53014598882044,382.38479221372506,385.107764536146,172001500
2013-06-12,388.9977722167969,396.5832169037545,379.2728279113769,382.1903112030029,145961500
2013-06-13,375.3827819824219,384.71873275492425,372.4652992209005,379.6617507636861,133963000
2013-06-14,374.0213928222656,387.4418051294543,373.24337941081103,384.329840518167,110637000
2013-06-17,379.2728271484375,381.02330524862197,365.07440255545083,369.74239361956717,67229000
2013-06-18,395.99969482421875,398.5281562871772,380.63426692238335,381.6067612321892,149983000
2013-06-19,391.9152526855469,401.25120508714025,386.27479690030015,399.69520807384555,101537500
2013-06-20,391.5262756347656,398.7227287050261,386.85828441863066,389.97027856272064,94257000
2013-06-21,389.3867492675781,391.5262488047993,374.6048522915431,378.6893109378195,90894000
2013-06-24,382.3847961425781,392.30422085746324,380.24529666857023,391.72071830289997,52718500
2013-06-25,383.746337890625,388.99780228584854,378.6893545896381,385.10782426299005,77970500
2013-06-26,389.19232177734375,396.7777672205838,387.63632459770594,388.99781100057237,105506000
2013-06-27,395.8052062988281,396.77770066319874,386.2747733992655,393.0822339498596,69509500
2013-06-28,404.1686706542969,408.05864817805684,398.1391936211996,398.72269618539826,86328500
2013-07-01,414.8661193847656,415.8386137904129,406.5026615605642,408.2531396194597,79270000
2013-07-02,425.1745910644531,425.1745910644531,418.56161090962075,421.86808614794904,77906500
2013-07-03,421.2845764160156,425.7580268122256,420.11757129115983,424.5910513655429,53566500
2013-07-04,424.20208740234375,426.73054920859045,419.92308811570297,420.3121096349795,48963000
2013-07-05,426.925048828125,427.5085514136389,424.59106816424395,426.1470651662228,37247500
2013-07-08,418.5616149902344,433.3435428421582,417.97811237115235,428.0920786267718,54608500
2013-07-09,428.4810791015625,430.231557315854,423.2296147805115,423.4240958720013,55554500
2013-07-10,425.3689880371094,429.4534758450154,421.8680027272141,428.28647084899376,42649500
2013-07-11,425.5635070800781,427.5084956593489,420.89551668292603,421.4790191923413,38595000
2013-07-12,423.81304931640625,427.11955403195617,423.0350656646145,425.1745652243028,36704500
2013-07-16,426.7304992675781,431.5929709077199,425.17453208527,427.11952074132677,59975500
2013-07-17,426.7304992675781,428.0920150693551,423.035032692339,424.20203775724167,35290000
2013-07-18,426.7304992675781,428.0920150693551,424.7855106115214,427.8975043324808,126488500
2013-07-19,425.5635070800781,433.537942448186,420.50652490270596,430.8149703084751,74923000
2013-07-22,431.5929870605469,435.09397270811144,424.9800372537259,433.53797578939685,55754500
2013-07-23,446.3749694824219,447.93096659708084,432.565535897316,432.9545574346131,119162000
2013-07-24,445.4024353027344,451.82090427984963,443.6519572536002,449.486923654946,69282500
2013-07-25,429.259033203125,447.3474354413901,426.1470688504375,447.3474354413901,75182500
2013-07-26,414.8661193847656,423.4240582831921,412.92113057347103,421.2845883976725,64251500
2013-07-29,400.08416748046875,408.6421355208716,398.722681333501,408.44762478065957,55985500
2013-07-30,411.754150390625,416.227630863579,403.1962109731115,404.168705437746,53355500
2013-07-31,402.2236633300781,414.47709790006934,401.83467153128845,410.78160161613795,45930000
2013-08-01,409.22564697265625,409.22564697265625,389.7757582443328,402.2237048373648,71731000
2013-08-02,412.921142578125,425.7580512989659,410.0036592763646,421.4790817253523,77676000
2013-08-05,415.6440734863281,424.591033253437,412.9211012153847,413.31009301435205,53658500
2013-08-06,396.583251953125,410.7816778295064,391.137306403326,410.5871967331149,132389500
2013-08-07,379.6618347167969,390.55378463957146,379.07833209983113,390.1647927876529,110747000
2013-08-08,374.7993469238281,386.08028823354135,373.43786065914327,377.91134096725756,84528500
2013-08-09,377.9113464355469,383.94079417444584,375.9663575498036,380.05081640295936,53501000
2013-08-12,375.77178955078125,380.245269242206,374.60481420399907,377.9112888704711,38270500
2013-08-13,382.57928466796875,383.55177905181114,379.2728096985392,380.2453040823816,32082000
2013-08-14,388.9977722167969,388.9977722167969,381.21781677246094,388.2197885436332,50542500
2013-08-15,382.7738037109375,386.6637813306052,381.8013093060206,383.94077918993344,37966000
2013-08-16,381.8013000488281,384.52427244530446,374.993839379464,376.549836325239,44345000
2013-08-19,384.13531494140625,384.13531494140625,378.6893399838169,380.2453370685819,27231000
2013-08-20,374.7993469238281,381.41232684657194,374.2158443309133,380.2453216607422,40824500
2013-08-21,376.74432373046875,379.8563176743545,372.27084356544816,376.74432373046875,45132500
2013-08-22,370.7148742675781,373.24333594537086,367.4083695907595,372.85434412403146,51017500
