Date,Close,High,Low,Open,Volume,RSI_month_end,momentum_3m
2013-06-28,672.9857177734375,675.6705340388191,657.7719719623087,660.4567390678363,680400,40.86956650664073,
2013-07-31,603.181396484375,631.8190769373182,603.181396484375,618.3951427175643,8324100,27.9411572963388,
2013-08-30,604.0762329101562,626.4494212594379,602.2863719430317,626.4494212594379,13318200,46.28568578040468,
2013-09-30,675.6705322265625,686.4956776855082,666.6495363827253,667.5516607439384,7119900,64.40442941163438,0.0039894077722892884
2013-10-31,709.9501342773438,712.6564079370912,704.5375374041956,704.5375374041956,6152400,67.32023426900605,0.17700933486222747
2013-11-29,794.747314453125,805.5724596936401,782.1179205265898,789.3347170560385,10565100,93.13741292997716,0.31564076047886336
2013-12-30,842.5585327148438,844.362682433027,837.1458853456471,842.5585327148438,4977000,70.00011502037552,0.24699612093238543
2014-01-31,866.373779296875,880.0856732283402,852.4815100459015,879.6346358222507,12394800,44.40559750748748,0.22033046754580088
2014-02-28,874.2221069335938,879.8150303556351,858.9766260240945,866.9151224021979,7574400,67.43070255976426,0.10000007679819123
2014-03-31,884.5469970703125,894.9962359401045,875.0064614508523,893.9966923121169,7910100,51.2937038164809,0.049834477635845476
2014-04-30,772.3318481445312,788.0510781385956,768.9699053600689,780.2368583783237,11323800,25.3390070241891,-0.10854660355564494
2014-05-30,783.5078125,792.0489040114544,780.0550796754867,781.4179847654913,7801200,49.836054020244376,-0.10376572922844707
2014-06-30,861.4680786132812,864.920812072528,855.9254172107366,860.7411558351432,5383800,72.82615349965992,-0.026091229220686296
2014-07-31,901.5384521484376,905.0821257378806,899.9937662383262,904.0825819859131,5796000,73.01208806914349,0.16729415511520784
2014-08-29,902.62890625,910.443076970535,897.8131673685625,899.0852323858951,4435200,55.20735857402053,0.15203561706667723
2014-09-30,1140.504638671875,1161.5403989157094,1127.2429790261042,1161.5403989157094,11943000,85.84804173298566,0.32390818300286095
2014-10-31,1116.267578125,1120.3832718587512,1089.7442631656274,1096.1463975954605,14146200,67.15334120507845,0.2381807736151973
2014-11-28,1172.9725341796875,1178.9173795583374,1167.9422649391702,1172.5152461106213,7929900,56.43825538008334,0.2995069469388463
2014-12-30,1211.843017578125,1228.3057912537872,1210.013865161183,1228.3057912537872,6552000,51.15086563255452,0.06254983670151848
2015-01-30,1172.515380859375,1202.2398121302165,1172.058092737756,1198.1241185548447,9008100,37.182519793676015,0.0503891753524317
2015-02-27,1348.5755615234375,1353.6058310927538,1282.267179482027,1298.7299529676404,19626300,89.45246763710239,0.14970770604322547
2015-03-31,1521.3062744140625,1571.4492093817178,1521.3062744140625,1565.9288287709928,9454500,59.03106117771094,0.2553657960206772
2015-04-30,1561.3291015625,1591.2307857389324,1547.5283475764513,1588.9307106145848,10724400,42.771096374458395,0.33160649919845886
2015-05-29,1861.7261962890625,1890.7078505049187,1856.665929919942,1884.7275540832288,8808300,80.67705606254148,0.38051307572705606
2015-06-30,1965.231689453125,1970.2919547543083,1941.3103066548456,1944.0705983899882,7182000,78.98540227859054,0.29180541913563207
2015-07-31,1692.896484375,1733.8388287881214,1656.0943759016327,1656.0943759016327,11710800,42.50003253151028,0.08426627203760817
2015-08-31,1614.69189453125,1629.8727921902523,1594.4507313459042,1602.2711876502406,10215900,46.31507842243696,-0.1326909951904961
2015-09-30,1423.025390625,1443.8569262605872,1386.4544499055282,1431.8209165915275,12101400,46.149801051817704,-0.2758994279086796
2015-10-30,1606.8057861328125,1623.0081026285231,1558.19883664568,1572.5494046100773,15107400,69.23079060511257,-0.05085408295001059
2015-11-30,1768.3662109375,1782.2539718595865,1760.9594186745874,1760.9594186745874,6730200,40.49079390689508,0.0951725322500998
2015-12-30,1626.711669921875,1656.8017494568462,1625.785846358706,1638.747681392564,6916500,29.36962149938212,0.1431360822082135
2016-01-29,1267.9464111328125,1303.5915371243589,1223.9687705705558,1262.3913675135032,22244400,34.177243357802354,-0.21089006395449406
2016-02-29,1255.9102783203125,1316.5532473691935,1255.9102783203125,1296.1846204259243,11150100,47.218369288479074,-0.2897906154548773
